,index,sign,glyph
44,6421,NI,02bd69c2-4d6f-4a82-bf25-23bbbb5bb9f2.png
27,6404,NI,1df2a08f-c07f-4920-80f5-f42689484e60.png
4,3706,KUR,44c342a9-58d2-4932-94b0-e897663aa7f3.png
50,4060,UD,09fea3d8-f57d-4ea3-8a31-e3ddbcea1909.png
44,4630,ŠI,1a16982f-5417-462b-bb51-1f6daa01c208.png
68,4654,ŠI,10ef236b-6789-4385-a655-0bc71cab48ad.png
48,708,RU,a21e0bbe-4eed-4964-95c9-c4e6e11ab918.png
39,6096,NU,441957a8-67aa-4fb7-9818-5eff22b2d20b.png
4,2154,DU,5bf51b31-eb28-4790-a6d6-8514a8caec43.png
14,2164,DU,82d6a80b-b418-4593-9a12-d57bd54191a3.png
19,2669,E,7d4f529e-9dc2-412f-af1a-90fe3431c2f6.png
32,41,BA,15802fc0-1f0e-4ed8-be9f-d2a60a9c1cf4.png
51,967,BAR,058ee8f7-22f2-4d9f-8ab6-3d82d7dea02e.png
26,686,RU,7925434e-e594-4720-8f2e-e18995a323ce.png
36,151,SU,67e05585-2ad8-4ff6-8e59-392ffb70429e.png
65,912,TI,9aa9197c-9b32-40b0-8d04-eec245db977b.png
29,5902,ŠÁ,e46596d2-368c-44c6-a56f-16d66a223246.png
37,6350,KU,8cf85f91-7a45-424e-846d-88f82843137c.png
10,3626,ŠU,b52d1cc2-345b-4c20-b3f4-15a92c94f14c.png
6,2348,BI,3bb8d631-bfd6-4101-ab1f-6c6489fe7649.png
6,3088,RA,b135fac3-f2df-451d-aac6-8dc6eb67dcd8.png
15,24,BA,b5616ece-3fb8-4e29-a1b6-d309c283d1fd.png
52,899,TI,d1eeee94-87b7-4c91-b3bf-3fce03f9d00a.png
2,11,BA,20d7a7d9-7460-405f-98cb-fb9a381c0f44.png
54,901,TI,37f4bf7b-cad7-4d79-802a-999f113032fd.png
10,4596,ŠI,34545d99-6773-4cbe-9045-0b79095164e5.png
66,913,TI,c682d150-b3d6-4b42-9f58-b734ed02fe44.png
1,848,TI,c22f1381-8b25-4d31-8b50-71cc78db2b30.png
32,375,ITU,50b58d00-231a-454b-83c9-7554878cc90a.png
7,5460,LA,14e7bba5-fc08-4347-8433-e41dea73ea9d.png
16,3289,ID,d11f0ec6-cb91-4251-83cc-b92b27c553c8.png
52,167,SU,c4f5744c-970d-4be8-8f7b-e24200c9575d.png
36,3118,RA,d322af6d-176a-415d-92e0-c27fcf4e0939.png
20,2170,DU,4734b2dc-ae0f-4e45-9446-f52d3a9a5054.png
27,4746,DI,d36743f0-db02-4f98-b7c4-801c921d0845.png
42,3658,ŠU,9e006d67-6428-4e3e-8bf1-251af7b12f86.png
0,6377,NI,YOS2037_NCBT1956obva_3.png
49,3192,LÚ,1a9e71ac-b156-4fc6-a39b-f1ef637393c1.png
54,3756,KUR,7ad8487a-1958-456e-bd40-f6f863458bb3.png
18,5891,ŠÁ,55c540fa-c46c-496d-abf3-275387dd5024.png
69,3685,ŠU,c537fb82-c36e-4dde-95ec-664613cc429b.png
67,2409,BI,5277b626-f2e4-4d90-b273-6b5cef88f329.png
36,3652,ŠU,2e1eab88-cfe4-49d0-a2e1-02b1355efcbf.png
10,857,TI,4c8c09fd-847e-498b-a525-ddf725edd03c.png
17,4603,ŠI,0687e513-932b-4df6-bfc3-6a8f6f515cca.png
61,4071,UD,06662bb9-ce32-44d5-b707-47927a657d7c.png
50,4636,ŠI,07d542e7-d24e-49e2-bf6a-d7a525bbfb50.png
42,3315,ID,cf2b0019-6d5b-40a3-9300-9a926ce4162d.png
3,5287,LU,3b4af422-185e-408a-8aee-d1116f4a9add.png
58,5342,LU,e1880ebb-d576-448d-9b9b-86569add8ab8.png
24,447,TU,76af4f27-8e29-4d7d-a9c8-be20eadd3a06.png
13,5297,LU,6401d11a-d2a0-4a2f-97a5-a05acf5934fb.png
5,3344,DA,5284556f-ad54-489f-9256-37ea98733b88.png
28,143,SU,c4c5799e-d09d-43c0-9117-c561ed589f8d.png
43,5429,ŠÚ,1408f419-d9cb-4adf-aa4c-06cda94d5d50.png
60,403,ITU,2d954a63-91b5-4c44-b3cb-aba98ce5f4d2.png
34,5420,ŠÚ,f0d81dae-c597-4ef2-ac7e-749198a36ca6.png
29,2179,DU,31e82173-41cb-4ca9-88d4-1d980d36df14.png
42,157,SU,BRM213_MLC2113obv_16.png
66,5761,A,038baca6-9ac1-45ac-a821-fb843acb3eba.png
66,4652,ŠI,e4f9f929-bb2b-41f3-929b-d52bdfaa3568.png
0,1179,GI,4fac3795-2b84-440b-8ab4-aef72637374e.png
10,3826,BU,3438a56e-86c6-4238-9692-bef4311b987b.png
70,3886,BU,479a0f1a-9951-47ea-b91b-ed93839d013e.png
29,372,ITU,b7220442-b2d9-4632-a6e0-cff496d0e7c8.png
8,5461,LA,35b38f4d-17ad-428a-888f-48b4b32e2f3e.png
33,456,TU,3b730fe0-52d3-4f72-934f-eb6b1044dbc9.png
42,3124,RA,BRM246_MLC2146obv_7.png
9,5882,ŠÁ,f784c345-e38b-4d69-90f6-af95c65353b7.png
0,5284,LU,0ef8f4fc-f17e-47cd-8486-1435217f36c0.png
18,678,RU,BRM246_MLC2146rev_2.png
25,5720,A,801ff0d6-3c7f-48cc-a84d-b0a314457d51.png
25,6082,NU,360f2afb-4644-47bf-b594-e5382b10067c.png
30,2987,KAL,b8ba37dd-084b-4c31-8228-9e19ad852732.png
22,3295,ID,YOS2024_NCBT1938obva_8.png
45,6358,KU,c3f68a1a-8a32-48f9-ae9b-a6c5cfba3451.png
14,3830,BU,cf614723-1a0f-4f6a-8eb4-ce62e82d3e21.png
17,5890,ŠÁ,2bcc0f87-fc52-4081-8244-87f1b6fa652d.png
0,2650,E,9b0e0c24-f4c6-43a6-bd4b-e0997e9fee25.png
53,3010,KAL,85ba272d-2246-4164-ba10-d53a73242431.png
40,3313,ID,64b4ab11-e43e-43ca-adbc-8de6d3069556.png
22,2979,KAL,83dcb7b0-1aa7-415c-93c4-9a266eb2bae4.png
30,3303,ID,c24eda63-ae7b-4278-87e4-161225b88210.png
51,474,TU,1523bdd0-35be-4ea4-8310-83cb26d3c8da.png
39,1218,GI,4bfe0b56-1d2b-4e91-b778-44c7107441a3.png
43,3805,ŠE,22dad152-7833-41b7-8e6e-be0f5eae34e3.png
54,6431,NI,5dbf7475-e91b-4819-97a4-ad2009bf0a25.png
22,3784,ŠE,48b1e6aa-0d6f-430b-aaec-3450b064bd0f.png
71,414,ITU,bf7fd948-3c5e-467d-a9d8-58f20ec0d282.png
41,4760,DI,fe6e827b-30c2-46a5-8c65-1b4438674f26.png
6,5290,LU,9ccfcb6a-b0a3-48e5-ab00-1068376481ee.png
63,6120,NU,db0560c1-c196-440b-a4f2-64a677ac2425.png
64,1675,TA,64c370d0-a49d-4c49-beaa-be8735b73534.png
39,699,RU,5b7bb774-e4cb-424b-9c1b-295894bb3d27.png
29,5415,ŠÚ,905bdc25-0ac4-4453-aab1-b421791900cf.png
55,3871,BU,f86d2ecd-1926-484b-9dae-9856ca591722.png
31,2681,E,7e3f50b8-c993-456d-ac29-5accce7dafce.png
59,68,BA,d4d22084-3cb1-4f9b-b311-e26b9c26c380.png
60,4070,UD,bb70a6c9-3a42-4076-abc2-ec571e63611f.png
30,3112,RA,1dd864a3-7128-4ec6-a090-0a536106ae2d.png
44,3660,ŠU,679d0fa3-478d-4a2e-8e5b-36be0998a581.png
55,2397,BI,f78c3ffb-82fb-45dc-9f78-1daa8328b197.png
33,2375,BI,bf887d72-c0cb-40e4-8939-5edd1b8e0715.png
63,2213,DU,5adf252d-efee-4820-be38-c0682a94099b.png
4,3017,BIT,4a60f44b-1155-45a1-bf30-8c7a78fc8eae.png
28,3041,BIT,205ef6a9-1080-4286-ad2d-2761ef125226.png
22,2172,DU,b37aa28d-87f9-492a-8e44-deccde15c675.png
8,123,SU,2e904552-f425-4a0f-ad91-48288f3f6e77.png
6,5701,A,8195f8b4-af33-4316-81d8-5d8b1cf982b3.png
66,1677,TA,549e09ae-0859-42a6-b4b8-5124c1117770.png
64,4074,UD,703790eb-e7a7-4dde-a257-e70d6c9c24c4.png
30,690,RU,d3a886ab-3315-4565-9b44-7dc648bf6235.png
18,27,BA,2595cf48-c653-4cc2-8d45-1e9e2514b130.png
13,3026,BIT,054929af-c8f1-410b-a561-e793e30b8f3d.png
35,3651,ŠU,e4539b3e-94ff-4728-a5e5-cc663527893d.png
37,2379,BI,d1866147-ec35-405f-980f-bed765dd3d90.png
79,4665,ŠI,e1f7502a-cfa6-4d02-b9ea-714de4390b98.png
44,4763,DI,80004894-46eb-4fae-9598-799d77ca1921.png
41,4627,ŠI,e94c2541-a068-4279-bcb9-e6137cfd0446.png
51,1662,TA,65b4e73b-a885-41dd-a463-7ef40b4d2ce9.png
36,3798,ŠE,87f27417-0468-44b5-9a34-5f3bec7d8207.png
34,5729,A,97832718-087c-4b95-81fa-7ec0f87113a3.png
57,2399,BI,ff1f205f-71d8-4a51-b0ef-b07f59315580.png
33,6346,KU,d3b96735-5f2a-4a6a-8f11-13f7f14fc82a.png
26,35,BA,29dd7a99-d7bc-41a7-85be-448a0ee56ef0.png
13,3775,ŠE,603e300e-2838-40d9-8bcc-7fdd2d7adf98.png
36,883,TI,0b73d88e-c25d-42f1-877c-57a91095eb79.png
55,3012,KAL,59314c9f-3803-4f79-8c91-a29a8a455513.png
59,3072,BIT,54fa7263-6fe2-4e7b-bf16-72dd7c837581.png
12,1623,TA,324a683f-7a36-4c15-aeb1-7ba0782d70cc.png
25,3841,BU,b3045952-01ad-483f-b2e1-b6977926593c.png
58,4068,UD,dd7519d9-603a-4f37-b50d-1de2859e00d8.png
78,6455,NI,25b5dd68-d2b4-4bca-a44e-0f9d06c3587a.png
38,4986,DIN,85176365-9458-4fb7-8f0e-abef3ffd89cb.png
75,84,BA,0ce87f86-86de-4623-83cf-7d9bf6c086cc.png
51,2201,DU,a89c8a6c-81ff-4b5a-b884-5b38b82dd92d.png
34,2684,E,9c5afd60-77e1-418f-b887-6f91e762477c.png
59,6436,NI,dfc152db-8439-4f40-bd68-dba188d352d7.png
41,3380,DA,74f59488-8220-45a9-8e00-8ad139bab47c.png
52,4771,DI,2c89bbf0-44c5-4769-b537-dda571d9ac08.png
55,4641,ŠI,9afe9025-3e00-42d9-a12d-656cd2ec0a69.png
26,2983,KAL,d778fa95-48d1-41b9-9efe-0482d5e12b92.png
64,5450,ŠÚ,d953d7e9-bf06-4906-8e88-b3edad7cab40.png
24,3106,RA,b04fb520-5bfb-4cfb-a4e3-adbfa6d9771d.png
21,681,RU,5a297eb8-fcc1-4102-81e9-080cc581085c.png
15,4214,HE,90d6d724-967d-4191-bc76-014943c9cf95.png
0,4586,ŠI,88ba3764-7005-493f-b054-b7546ba5efa6.png
1,4587,ŠI,1c1a989c-261b-4a1f-afda-cd599cb8de93.png
16,6073,NU,a0e5bbec-700f-4f76-a34e-2de3df80b30e.png
4,13,BA,0cc8a492-28f1-4d1b-b3a7-42c2c147857b.png
19,4967,DIN,4b6b0a65-4723-4d7d-90bd-fa66e5cc8283.png
11,434,TU,6fb46c8b-7991-4d1a-bc0b-da6f97caac77.png
2,3145,LÚ,d81c5e47-8663-450f-bf44-8085d2239c83.png
59,2709,E,ce4b2173-4364-49ee-b1af-74cc484e5cb0.png
54,63,BA,YOS2024_NCBT1938obva_7.png
28,2678,E,7fd26006-8a94-441d-9152-158e59cebbde.png
54,6111,NU,65586763-c04b-411b-b193-e52b17eb287b.png
40,956,BAR,f2c1ea1c-3a39-476b-b362-2b60ebc2d151.png
37,2994,KAL,670b2fdb-4d7f-4b31-bddf-c2bae3d06362.png
5,5878,ŠÁ,d244cc57-c21b-42c2-80a4-35ded8ff212c.png
55,2205,DU,14b64483-69c2-4fd3-bce9-dccf643834b9.png
34,3850,BU,fdf4d171-3853-4b2d-8f1a-9e0dd75472bd.png
51,3008,KAL,035ab0bf-bd49-43c7-aefb-3f5aa9774221.png
36,2186,DU,BRM211_MLC2111rev_3.png
28,4747,DI,7f646e89-827d-4887-9fd2-b727a1934123.png
23,2365,BI,0ec76af7-1418-4148-86b5-34bd18cbbb69.png
53,4063,UD,fe2ead4a-5c4a-42e5-a68c-eda0e24d4fdb.png
7,5702,A,a5d91362-bde5-4d5a-89d2-0f065e209a13.png
47,3129,RA,b4d92cd7-8fd8-4dda-b7bb-e97e08ba55d9.png
42,3804,ŠE,b395f4d0-0571-449e-b521-b32349446631.png
68,1679,TA,2219ed78-fdf4-4053-9668-d6260faa3552.png
50,3666,ŠU,941e0a0f-8165-4b88-9765-4127988753f9.png
57,1668,TA,08349e1a-4132-4969-ae0c-c22e8e308f58.png
41,5325,LU,07ba515d-94d1-4a26-8c5c-656e24d1d990.png
35,5319,LU,230e7a97-a5c7-4517-a979-a3ea7e8517ba.png
34,6347,KU,6609e20e-5c63-4a55-a08f-d54666ba50bb.png
40,3802,ŠE,ad00e49b-e71d-45f3-8dfe-74a2acd5589e.png
10,1189,GI,192b0d18-14e8-48df-aed2-1081772066c9.png
19,1198,GI,054cea6d-2754-41da-9ab3-62e9d8606dd6.png
28,688,RU,051d2636-a7e6-4875-bdb4-059f097ae9ad.png
12,5885,ŠÁ,f2e9b7de-025d-4aa5-8b99-48e84ae942a8.png
25,6338,KU,0b1bd67c-2dc9-4468-9fc0-6c3a62b138f1.png
17,5712,A,e5e78c3a-effc-4edd-a502-5e312896d49c.png
44,5497,LA,2152d9d8-3643-4cb4-9caf-d32aa8b89999.png
24,2674,E,20e2f932-9c9e-43be-9d83-0188af3e96f6.png
41,3803,ŠE,cbc5dcbc-ad15-4af8-b1df-91c72a719d07.png
39,2996,KAL,43f63fb5-43c4-4cb7-bbec-363dec3f0a8e.png
34,4233,HE,8e424337-1aa1-44ca-866e-9e1f08020285.png
38,6351,KU,62b56320-7bfd-474d-ba6c-752125f307e4.png
15,5468,LA,413cf2b5-e629-4f7d-ae49-72cbdce55ee2.png
3,5698,A,eac580c7-6a32-4a9c-8d51-8e015f8d1b96.png
33,3046,BIT,179fb432-ed2c-48c9-98e0-e32e706e20c1.png
49,5744,A,4dddd1a8-3f91-4dbf-a873-70eb37fc8268.png
54,397,ITU,c5c15a61-d401-4847-83ce-4c21d8a39bf6.png
9,2659,E,3eac01b2-6941-4e09-b0d8-04628066a73a.png
36,459,TU,bf7a97af-671b-4c5c-a653-2462150b0e57.png
43,4242,HE,5e31b25f-c97c-43db-8dc6-30c69d67df25.png
43,3316,ID,98ca13d2-d3d3-45bf-8545-2d1372c9c0cf.png
36,3049,BIT,691ffcd4-e2dc-4bca-a5ad-784b0f7c6fab.png
5,6318,KU,BRM213_MLC2113obv_17.png
18,2975,KAL,a8f82442-0371-4634-a87e-05ff10b5d93d.png
82,4668,ŠI,f2b6b167-a697-4d15-be16-64f071f6ddd4.png
2,4588,ŠI,9f3f17f4-ecfb-426f-95ca-298f099d24a4.png
23,3725,KUR,7732c9d2-1da4-4c60-bf63-aa4daef45d85.png
20,2977,KAL,a5cc54bd-f438-470a-a1eb-1d3e959f2e9f.png
20,5473,LA,a7c2df14-da77-44d7-9ab7-11285a3990b0.png
56,6433,NI,8ff23037-ccfe-4e0b-9e73-6fc75de0079c.png
52,6429,NI,a25d96ec-f374-4dac-9bda-a8c8d7fc72c6.png
43,466,TU,5e7fe254-4392-4a7e-858c-e6883d33a130.png
44,1223,GI,96223f3b-1bb6-4e05-b35b-d757b38e8aa9.png
28,3844,BU,25eac483-2d54-44bb-a9e0-0602ce105271.png
4,5699,A,492c9ac3-1549-48e1-95aa-c7a2cd1c6f2b.png
36,6349,KU,5e471639-427b-41ef-9ecc-3d1c76096889.png
78,5362,LU,c59e9263-3ff0-423e-9799-82a42ac7c6af.png
26,5479,LA,730d5e63-08f6-407e-a723-bc43d1223071.png
64,3077,BIT,469555aa-819c-43c4-9454-97920386a5ca.png
16,1627,TA,YOS2010_MLC2654obv_17.png
42,5326,LU,4a60895b-ee96-4ab7-b6ab-cd57ae0d1b6f.png
59,3141,RA,855c73b9-d616-46a9-bb3b-6e48166e8b5c.png
9,18,BA,7b04a61d-da69-4a92-b447-afdcd25b50e6.png
13,6326,KU,00ebf5c6-8d8c-4aae-bf0f-ec0f5eba3256.png
52,2202,DU,609c4d26-1175-425a-be5a-98522beaaf7b.png
25,5478,LA,726ed3af-a600-4921-89bf-4f56836b249c.png
24,3037,BIT,615fd45c-94ab-4302-bbe4-08f84511d6b3.png
57,5443,ŠÚ,fc44c138-22a8-40c6-9fe5-4bb36181aa8a.png
63,5936,ŠÁ,086b3867-c016-4660-b5bd-6c6ae15d4adc.png
53,4252,HE,9eebdc1b-3eab-405b-85aa-59c12643365d.png
78,4664,ŠI,259ad800-5900-44c7-a0cf-a8fb0bcb11f1.png
46,55,BA,1de47637-40e0-45ea-89bd-fca62e617ac6.png
37,2687,E,6fba6399-256c-4413-a84a-3eb3d3b3218b.png
10,5396,ŠÚ,496fc2e7-e08a-485e-b363-c82f1b48a748.png
43,3000,KAL,d561578f-89c5-4602-89d5-56889e9f19ab.png
29,5482,LA,8b348dea-51c5-4db0-8ca4-4411b6e923d3.png
41,2191,DU,166ced09-a2ae-42a3-8994-d53a377d19ba.png
0,6313,KU,43a821ef-c93d-4274-9a7d-1017e097b175.png
52,5505,LA,9e6f5838-67a2-4f11-ac84-0f131da1cc53.png
84,4670,ŠI,bc5a4c47-3707-41a6-8710-2a5a8eb6b987.png
12,928,BAR,7c573a05-b4a6-44a8-b8fb-243b9d2416ef.png
25,6402,NI,1b3a5467-e84a-45e6-942c-65322cd14cd5.png
69,6446,NI,623d32b7-b60c-41e8-b902-3419f8898094.png
21,3783,ŠE,ffb441b1-60f7-4592-87b1-3820df26d2e4.png
15,862,TI,c3363a58-d2cd-4f65-a75d-1e13a288f6bd.png
31,3304,ID,5e830d53-5090-4f51-a7d0-e5b9f614b2e9.png
31,146,SU,d496db14-c53e-4274-bdb1-a1bbcad3280f.png
11,5884,ŠÁ,935cbcba-2e7f-45a2-8310-d5de45a5f24a.png
64,5759,A,45fdcbed-cb0b-4fb3-a694-90568ffece98.png
4,5390,ŠÚ,15ff265c-1f3e-4787-b6a8-4c194b51a688.png
70,3686,ŠU,e5de1d07-0834-47b4-b7b7-6c47f4bc3227.png
45,3002,KAL,1b133f0e-4a71-4151-826d-0c589981e82e.png
30,6407,NI,e886e13c-c78f-4d4e-876e-fb614ef99bc9.png
42,1653,TA,4ecded72-8a74-4077-a1e0-0c2025cc57de.png
72,3688,ŠU,5647c2ef-e70d-4e46-8cba-615a651a19f8.png
37,5423,ŠÚ,29f61936-f430-4bcd-813c-f84667bc8198.png
4,2346,BI,14a64857-e2c3-4585-99c2-e9dbe5be7b89.png
13,3829,BU,d048661c-eeee-4353-abf4-d98050de9fde.png
4,6061,NU,e82c0067-053a-44b7-8418-2f4bfb3494db.png
20,3782,ŠE,d061be15-9452-4c8c-87fd-28908d9b039c.png
39,3855,BU,f86946d6-3cfa-40eb-87b2-e2f1c4e6aa1d.png
55,3671,ŠU,0a13a7ec-d9ae-4e0a-a192-7c347fc8828a.png
42,1221,GI,505651c4-abd2-45e0-b7a6-aadc66aa0bc1.png
14,3157,LÚ,8ab092fb-3ff0-4274-a771-f675e68ca09a.png
10,2352,BI,917436e1-d5ad-4d44-a589-67efd2e72e1e.png
48,3664,ŠU,a71df072-cb0e-45de-af22-0c5bbe99ad06.png
10,6067,NU,e398787d-9e25-4d84-a74d-dade6e398b15.png
6,4016,UD,ef7cc761-7b06-4631-b969-19cdccb2d31e.png
19,134,SU,028dfc0f-63f9-4a54-ba4b-20e9fc1db8b4.png
32,3848,BU,933dc701-fe17-47b2-afae-60fae3a1b35a.png
28,3171,LÚ,64454ed6-1846-4527-ac1a-c76b6367dcd6.png
0,3143,LÚ,889fd2b1-8ac6-4d18-8806-67b87012af7e.png
30,5416,ŠÚ,d472f44f-1651-4488-aa28-c8924b9bfdc2.png
21,292,KA,9007bda5-731b-4e52-875c-2aacb1cb9f9f.png
20,936,BAR,c1e6d234-1730-42b3-95ff-fe4f19b94cee.png
29,876,TI,0a4bdb21-6369-44e0-b57e-0246a225b205.png
29,6342,KU,0c8178b4-0eed-4df9-8934-47ef17a30ee5.png
62,5346,LU,f19c1fe2-406f-4291-b057-736927e51f20.png
9,3625,ŠU,4a13ac46-baba-4b29-97a6-0b983d200ab3.png
21,3034,BIT,27011382-8888-453f-9cb5-4b2177e222c2.png
26,4225,HE,21f845e2-9873-4de8-9aec-5e2a8112ac62.png
26,297,KA,5eb63c15-1b89-4eb0-ab8f-e06ef624e32b.png
19,3162,LÚ,4c468a6f-8c54-425b-8390-54356dd79b14.png
15,4734,DI,f5b26f21-cb62-4462-8800-f4289358ca7b.png
67,3683,ŠU,fc1f0230-2f5a-411e-81ce-fc4477d35b49.png
64,407,ITU,3b8187b6-1440-42fa-970b-3bc884be91f6.png
17,864,TI,8c059235-1657-4153-b1d9-de6d43c61b5d.png
4,3343,DA,d9850306-4b81-4ec1-a0fe-bdcfa878edcc.png
66,6443,NI,2df585db-9903-48b3-b091-1daac688668e.png
0,5386,ŠÚ,cea3b2ac-2991-4010-83b8-77c30f7aac8e.png
71,4657,ŠI,b3298d74-3e73-4483-bf71-3e339fac4176.png
22,137,SU,6941b9f8-1c78-4697-9720-2f008629f5d7.png
2,3704,KUR,6a61fdf2-3112-442c-96c3-b3e0dacfcecb.png
48,1659,TA,1312fd10-19e7-471e-818a-8afbaa95a1a7.png
56,3199,LÚ,BRM211_MLC2111obvc_13.png
4,2961,KAL,302fc3f6-ee94-4380-8127-19758ca326be.png
14,2971,KAL,995d2cc5-b5d8-455a-8858-51db2e0919b0.png
81,6458,NI,832a8181-216f-48a4-83f4-c4c830c2ec75.png
29,3368,DA,14efd3d2-21f3-4567-b4c1-5f092075f11b.png
50,5436,ŠÚ,4f705981-9ceb-468b-80f2-aa41116b02db.png
1,272,KA,9353c51b-ca97-4bb2-b1a1-b959b55e8a7f.png
22,938,BAR,54252838-4862-4268-bb34-64b924b6e21e.png
8,2658,E,e0628772-2e82-48c9-874f-49bc5cc1e501.png
48,1227,GI,36e86e29-6331-416c-8a60-a4bd100f73d2.png
10,281,KA,704f7385-8828-45fe-814d-e478d90504fa.png
12,6325,KU,e606dff5-c1c2-48d8-a20e-a47d2ae97cfb.png
41,3743,KUR,410c9e48-f3d3-4b7f-81c6-306b226b58d2.png
16,4215,HE,08b4f52d-2019-49f1-ba77-a374a986ebc9.png
47,5331,LU,8d24ff51-f0ca-4602-93d2-3d75be01815d.png
48,163,SU,c15d48b6-b79d-4867-8435-cf05dc5fe1de.png
50,2200,DU,6422bc8b-13da-4060-9e2c-d437f19e3fb2.png
23,6400,NI,a6b2158c-ca91-46a5-b3c6-50f46033f58f.png
31,302,KA,4297031b-93d8-4bf4-ae8e-f05931bf100f.png
40,700,RU,436216a5-e530-4f2b-808c-e6f6b23840ff.png
13,284,KA,0c4a2c2d-910a-4e36-8e87-d48dc1924580.png
80,6457,NI,3e12ed33-508e-47ba-ae73-a464f6677b11.png
62,3335,ID,d17069f3-3f06-4971-95ef-067f023caceb.png
5,276,KA,6147bd7e-afea-451e-a4ff-60f52e141587.png
28,1639,TA,aabe726d-9517-4b34-a8ab-a70416b594ff.png
42,4761,DI,c8fe1f01-54f9-4481-98be-e0a24a342d97.png
33,3115,RA,44bb26ca-6d52-47a2-9b34-8f9b7826a283.png
15,3717,KUR,eb844c8b-585c-4432-b75f-6b73ab569d20.png
20,6333,KU,8b71d88f-900c-45c4-b6d0-bf89c21e20e1.png
13,4023,UD,cbccfb76-a952-4acf-8524-35b2a3946f29.png
40,3856,BU,d0bd316c-3101-4bf4-8d02-c317ce86e887.png
39,955,BAR,64df451a-37bd-4cd9-995d-e972f3c17f35.png
30,39,BA,9e46a9b7-0db5-44dd-9e4c-ffa6eb402c1e.png
57,6114,NU,ee7fea17-bc7b-4610-bdb0-63d35c7f32c7.png
1,5387,ŠÚ,19662aed-a23b-44dc-bb27-842a479c2167.png
32,5485,LA,d7da800b-e39d-4a02-8adf-3ec2d8276ceb.png
65,5760,A,2620d1a5-3f8b-403c-84f4-4ab8c23532b7.png
51,2393,BI,8d894d51-dc88-4137-b620-4724d82205c7.png
22,869,TI,4a485a4d-0576-459b-bd6d-842ca964848f.png
42,2384,BI,9f683d77-4fd0-44d7-839f-f1be94921bc3.png
5,5458,LA,5b59212b-758b-48f3-a3b3-bff5c7e84fde.png
18,289,KA,2af7de17-0d22-46c3-9e40-af935d958774.png
38,3120,RA,4676183c-eb7b-4200-8730-5373e9e9b6a9.png
47,6424,NI,ab40937c-759e-427e-b74f-808eb7b752d5.png
48,4247,HE,286d5270-216a-49e8-ad0d-b637f3f827f9.png
50,2700,E,e0148322-7b12-45ff-88a0-35dc36fa4517.png
34,3116,RA,14384fad-aeba-49dc-bf92-431ee999f1ee.png
53,1664,TA,1b96e2ae-fda8-44d3-b7a9-0595e1686dd7.png
13,2355,BI,67d4d2b9-c877-449a-8ee5-4fda667bbd10.png
58,4644,ŠI,a417451e-c7fb-4030-b07d-4ba74f9d5445.png
55,4065,UD,e8121303-7aa8-4b46-9ec7-7f57fe6a355d.png
16,5889,ŠÁ,5b08da35-9c6a-42e2-bc84-3551089e2c28.png
11,20,BA,80a607c8-2029-4e97-9782-bdeb31b7d573.png
16,4026,UD,d46b69f8-92b7-477e-802e-1eda1173b403.png
55,6112,NU,d6315b63-c5bc-48b6-b739-e57cb3e66e64.png
63,910,TI,fffd20eb-70a8-4d09-9ada-7c4281f7a5b4.png
24,4743,DI,00e461b8-1f91-46d6-9307-f2d4a4ebe241.png
3,3765,ŠE,7880c42d-5f76-49b8-97f8-402b14d95b8e.png
63,3679,ŠU,0dda27c2-3f16-4f88-8b21-2f0c36201294.png
44,467,TU,8007bb4c-79aa-4be3-b41c-1c14501e3837.png
54,3393,DA,2dd68069-4517-4fad-8c30-833950928873.png
37,4047,UD,02598cd8-a85d-46be-a282-5fcf5f500071.png
15,5710,A,27436231-b816-4720-bc06-85b0aa5eecb9.png
13,5886,ŠÁ,3898b90e-1ff0-4379-80b7-be9fc551f5b6.png
40,3053,BIT,BRM246_MLC2146rev_15.png
60,907,TI,4955e2bf-2828-4b10-ac66-84f55a034bac.png
3,3276,ID,3fe029a5-78ea-4451-989e-ec85db064953.png
38,1217,GI,98797771-8fe6-42c0-b728-d1e5cedaff47.png
40,155,SU,4eefc20c-46b3-45b3-995d-690c3a59d62f.png
44,5917,ŠÁ,8c111c0d-97b3-4051-ba52-a7af1f237d6d.png
29,2679,E,3cc790b9-2b8d-4c67-b583-dc582bf8e99b.png
31,2181,DU,3f68d645-0bcb-424c-b7d5-cee85799ab83.png
55,3328,ID,46354bdf-7ef3-400e-bb75-c36fd7d77253.png
71,1682,TA,22da6dbe-28e9-46a9-95da-3b9d04651c3a.png
25,140,SU,a3668009-1f97-43e3-b43e-8d356ba5bf20.png
41,2691,E,7fff9668-eea0-43e4-9100-ff8ba7e0cf40.png
58,3071,BIT,6f230f49-a5f0-4af9-ba82-d6432a4d1979.png
15,130,SU,a6d11a90-a381-4a1e-a732-736e58f86101.png
55,6432,NI,01ea179e-af8b-466b-8fe0-002e849812a3.png
76,4662,ŠI,ebc0f1c1-bafd-4961-a9f2-270371d3f8fa.png
41,50,BA,74875231-4104-4584-9b30-2a627642ae6f.png
69,412,ITU,272183f9-ff38-41f2-9c3f-12be5669df39.png
44,387,ITU,478c459a-e2c7-4518-9a5b-430a94cd47de.png
61,3677,ŠU,395700fa-8975-41a3-9d9a-6babfbcedbef.png
49,896,TI,08f0f9bb-0ff2-40b0-9bde-75b90a0d3b92.png
58,5444,ŠÚ,6da398c5-b329-4b31-8acf-da63a61e2fef.png
