identifier,tablet,sign,reading,context,note,image
2ebc3c4e-7749-4ede-a443-1b7abf72ab43,AD -95C,ŠÀ,lìb,ina lìb-bi,,2ebc3c4e-7749-4ede-a443-1b7abf72ab43.png
0b427e5c-6c80-4529-a35f-2e663f2f6546,AD -95C,GA,GA,DÙG.GA,,0b427e5c-6c80-4529-a35f-2e663f2f6546.png
f56ff08e-73ee-4b5b-8dd7-0d0b17e10aac,AD -95C,HE,DÙG,DÙG.GA,,f56ff08e-73ee-4b5b-8dd7-0d0b17e10aac.png
82d6a80b-b418-4593-9a12-d57bd54191a3,AD -95C,DU,GIN,GIN-u',,82d6a80b-b418-4593-9a12-d57bd54191a3.png
ad911fe6-d9ed-4055-a9ff-3c606bf08415,AD -95C,UN,UN,LÚ.UN.MEŠ,,ad911fe6-d9ed-4055-a9ff-3c606bf08415.png
b5e72d58-1fa6-439b-9747-29955e2f08c2,AD -95C,ID,it,pi-it,,b5e72d58-1fa6-439b-9747-29955e2f08c2.png
81f9f707-4f29-4d33-966a-d450dc55836c,AD -95C,BU,pu,pu-ri-du,,81f9f707-4f29-4d33-966a-d450dc55836c.png
809ec156-b895-4da1-90b3-9bdde15af0b2,AD -95C,RI,ri,pu-ri-du,,809ec156-b895-4da1-90b3-9bdde15af0b2.png
390c0f37-568e-4a1f-834b-ba297d008df9,AD -95C,MEŠ,MEŠ,LÚ.UN.MEŠ,ensuing ina visible on photo,390c0f37-568e-4a1f-834b-ba297d008df9.png
d64b7c4f-72b7-456e-be0d-b565830515f3,AD -95C,AL,al,al-la,,d64b7c4f-72b7-456e-be0d-b565830515f3.png
5b59212b-758b-48f3-a3b3-bff5c7e84fde,AD -95C,LA,la,al-la,,5b59212b-758b-48f3-a3b3-bff5c7e84fde.png
d0c31735-706f-45b7-9484-dcbd621f5f48,AD -95C,MI,mi,mi-na-ti-šú,,d0c31735-706f-45b7-9484-dcbd621f5f48.png
5ed548ce-0394-46c0-a7cd-4e6109c7f49a,AD -95C,NA,na,mi-na-ti-šú,,5ed548ce-0394-46c0-a7cd-4e6109c7f49a.png
183e2122-a631-42e9-a2e9-556b01ed5c49,AD -95C,TI,ti,mi-na-ti-šú,,183e2122-a631-42e9-a2e9-556b01ed5c49.png
2d147a12-69b4-4a79-b966-752537ef132d,AD -95C,MA,ma,ma-diš,,2d147a12-69b4-4a79-b966-752537ef132d.png
6d683235-6608-4507-823c-e266a0186520,NBC 6230,GÍN,GÍN,1 GÍN bit-qa,,6d683235-6608-4507-823c-e266a0186520.png
cb20cc22-bbd7-40a9-8e15-7b3cbcb3e485,NBC 6230,BIT,bit,1 GÍN bit-qa,,cb20cc22-bbd7-40a9-8e15-7b3cbcb3e485.png
3484ff7a-9148-4b22-b321-0332017c3d76,NBC 6230,IM,IM,IM.DUB,,3484ff7a-9148-4b22-b321-0332017c3d76.png
22650b91-f72f-4c5c-8da8-ef0ccea2a4d9,NBC 6230,DUB,DUB,IM.DUB,,22650b91-f72f-4c5c-8da8-ef0ccea2a4d9.png
cce070d9-7a21-462a-95ad-874c22984a0e,NBC 6230,DUG,luṭ,MÍ.tab-luṭ,PN,cce070d9-7a21-462a-95ad-874c22984a0e.png
ea6a0986-9912-421b-9f41-632136824ce5,NBC 6230,EN,EN,I.d+EN-MU,PN; ligature of AN and EN,ea6a0986-9912-421b-9f41-632136824ce5.png
36843494-22ec-45bb-8509-19bdd34b9407,NBC 6230,SA,sa,MÍ.bu-sa-sa,PN,36843494-22ec-45bb-8509-19bdd34b9407.png
b445975f-6f60-4516-b760-3798028b17d0,NBC 6230,AMA,AMA,AMA šá MÍ.tab-luṭ,,b445975f-6f60-4516-b760-3798028b17d0.png
3bdb64ca-39e1-481b-9dec-d70866b244df,NCBT 0332,GU,gu,gu-uq-qu-ú,,3bdb64ca-39e1-481b-9dec-d70866b244df.png
d93785f0-2832-462b-a6f0-38152c286e8d,NCBT 0332,UG,uq,gu-uq-qu-ú,,d93785f0-2832-462b-a6f0-38152c286e8d.png
69524593-b010-4d0a-bb97-bd9fc58ccbc6,NCBT 0332,QU,qu,gu-uq-qu-ú,,69524593-b010-4d0a-bb97-bd9fc58ccbc6.png
e7adfabd-7620-43ed-9461-cd7feb12582b,NCBT 0332,Ú,ú,gu-uq-qu-ú,,e7adfabd-7620-43ed-9461-cd7feb12582b.png
1a275ef3-2625-405e-83d6-79078f5e6550,NCBT 0332,ŠI,ši,ma-ši-hu,,1a275ef3-2625-405e-83d6-79078f5e6550.png
e28c00c5-a071-4434-893a-695d7da1361a,NCBT 0332,ŠE,ŠE,ŠE.BAR,,e28c00c5-a071-4434-893a-695d7da1361a.png
64df451a-37bd-4cd9-995d-e972f3c17f35,NCBT 0332,BAR,BAR,ŠE.BAR,,64df451a-37bd-4cd9-995d-e972f3c17f35.png
77cd2d76-35ad-4fe2-b956-513e96a32c2b,NCBT 0332,ITU,ITU,ITU.ŠE,,77cd2d76-35ad-4fe2-b956-513e96a32c2b.png
796b34ec-1d42-449b-822a-6bf8168b493c,NCBT 0332,RAB,rab,I.Ár-rab-ti,PN,796b34ec-1d42-449b-822a-6bf8168b493c.png
4c8c09fd-847e-498b-a525-ddf725edd03c,NCBT 0332,TI,ti,I.Ár-rab-ti,PN,4c8c09fd-847e-498b-a525-ddf725edd03c.png
77e6a351-1fe6-4831-91a4-ff3f5f4ee62c,NCBT 0332,ID,it,it-ta-ši,,77e6a351-1fe6-4831-91a4-ff3f5f4ee62c.png
7ed2d930-cf56-4d1f-adc1-b19835036eae,NCBT 0332,UB,ár,árI.Ár-rab-ti,PN,7ed2d930-cf56-4d1f-adc1-b19835036eae.png
25de11bb-297d-48b0-ae0a-0ce5260fdf4f,,MEŠ,MEŠ,MU.MEŠ,,25de11bb-297d-48b0-ae0a-0ce5260fdf4f.png
a21075df-5cd2-4f7f-baf2-8875095f91a0,,ŠI,ši,I.La-ba-ši,PN,a21075df-5cd2-4f7f-baf2-8875095f91a0.png
73c3e53c-29a2-4ebc-a67f-faa38bf623e0,,GIR,kir,I.É.KUR-za-kir,PN,73c3e53c-29a2-4ebc-a67f-faa38bf623e0.png
179fb432-ed2c-48c9-98e0-e32e706e20c1,,BIT,É,I.É.KUR-za-kir,PN,179fb432-ed2c-48c9-98e0-e32e706e20c1.png
ea0ad9ee-4b9d-4c80-ac1f-f1df6ec9ef9d,,ZA,ṣa,ṣa,,ea0ad9ee-4b9d-4c80-ac1f-f1df6ec9ef9d.png
24cbc776-b887-4fe1-a0f9-aab8801f1c64,,BU,bu,si-bu-ú,,24cbc776-b887-4fe1-a0f9-aab8801f1c64.png
a091166d-f4f6-487f-9aa4-f9d570930d87,,Ú,ú,si-bu-ú,,a091166d-f4f6-487f-9aa4-f9d570930d87.png
6069f694-f8ce-4af1-b154-6e0670abbe99,,DA,DA,GIŠ.DA,,6069f694-f8ce-4af1-b154-6e0670abbe99.png
cea3b2ac-2991-4010-83b8-77c30f7aac8e,,ŠÚ,šú,šú-nu,,cea3b2ac-2991-4010-83b8-77c30f7aac8e.png
32701bf8-be72-4079-a459-1344513b276e,,TI,TI,I.d.XXX-TI-ÉR,,32701bf8-be72-4079-a459-1344513b276e.png
f1357aec-d22e-4902-ab09-419060b436a7,,ITU,ITU,ITU.GU4,,f1357aec-d22e-4902-ab09-419060b436a7.png
3edbeec2-b671-4154-988a-88bbcae7b03f,,KAM,KAM,UD.2.KAM,,3edbeec2-b671-4154-988a-88bbcae7b03f.png
9d7473f4-03b3-4eae-8caf-54c6d7435429,,SI,se,I.se-lu-ku,,9d7473f4-03b3-4eae-8caf-54c6d7435429.png
3ff0c501-0789-4c97-8829-4b0030868660,,DU,KIN,I.d.60-KIN-A,,3ff0c501-0789-4c97-8829-4b0030868660.png
fa275427-51de-45a5-8091-07ab91e35ea2,,ID,iṭ,I.d.60-TIN-iṭ,PN,fa275427-51de-45a5-8091-07ab91e35ea2.png
2f059d6f-c6bd-4e35-8d05-0a49a71ff964,,MAR,mar,I.Lu-uš-tam-mar-d.IM,,2f059d6f-c6bd-4e35-8d05-0a49a71ff964.png
6c3bdd66-72e5-4ad9-bcd4-5c5e1d75f13f,,SAL,šal,ú-šal-lim,,6c3bdd66-72e5-4ad9-bcd4-5c5e1d75f13f.png
625ed307-99cf-4e5d-a598-5e132c5a2bc0,,KU,Hun,I.Hun-zu-ú,PN,625ed307-99cf-4e5d-a598-5e132c5a2bc0.png
8ddaca2d-d797-4099-9b68-0927801a1e26,,ŠÀ,lìb,lìb-bi-šú,,8ddaca2d-d797-4099-9b68-0927801a1e26.png
ffb59145-4abe-43ea-bd15-0c05b13d18c4,,HU,hu,hu-ud,,ffb59145-4abe-43ea-bd15-0c05b13d18c4.png
cb54abde-b56a-49ea-b664-569508792603,,IŠ,iš,ši-iš-šú,,cb54abde-b56a-49ea-b664-569508792603.png
f6a9f633-83b2-4a4b-b05b-cdc2d36e0611,,A',u,60-'u-ú,,f6a9f633-83b2-4a4b-b05b-cdc2d36e0611.png
faa77413-93f9-45c4-b28e-a2dcb96fff58,,Ú,ú,É-ú-tú,,faa77413-93f9-45c4-b28e-a2dcb96fff58.png
32280e54-003a-444a-ab2d-4f4c8d94b422,,TU,KU4,LÚ.KU4-É-ú-tú,,32280e54-003a-444a-ab2d-4f4c8d94b422.png
ea321378-15bf-4688-a099-8087e570fe25,,ŠI,IGI,IGI,,ea321378-15bf-4688-a099-8087e570fe25.png
42c79b2b-34bd-4d01-88e8-3f3846c98999,,KID,líl,d.En-líl,,42c79b2b-34bd-4d01-88e8-3f3846c98999.png
8ec3173b-1e9c-45dc-9f59-5b136eb2bf50,,ZUR,AMAR,d.AMAR.UTU,,8ec3173b-1e9c-45dc-9f59-5b136eb2bf50.png
ac766241-2bce-4849-bb01-9bb28a9ebd40,,RI,re,re-eš,,ac766241-2bce-4849-bb01-9bb28a9ebd40.png
69cc4fee-d40e-41e5-a589-19f206e32972,,ITU,ITU,ITU-us-su,,69cc4fee-d40e-41e5-a589-19f206e32972.png
595ee2f9-9888-49f7-9f5e-38665752ed5d,,KAL,kal,kal,Pseudo-logogram,595ee2f9-9888-49f7-9f5e-38665752ed5d.png
a55fdd69-03c6-4fa6-bae2-993e9623dd28,,UG,uq,gu-uq-qa-né-e,,a55fdd69-03c6-4fa6-bae2-993e9623dd28.png
14709a08-3ebf-4e9e-852a-263e860ef1ac,,GABA,gab,gab-bi,,14709a08-3ebf-4e9e-852a-263e860ef1ac.png
92b6f694-6ef6-4f7d-b65b-c57c23d39e16,,RA,ra,is-ta-tir-ra-nu,,92b6f694-6ef6-4f7d-b65b-c57c23d39e16.png
72935ede-b5a9-4edb-891a-1e82aa3f6bfd,,DIN,din,it-ta-din,,72935ede-b5a9-4edb-891a-1e82aa3f6bfd.png
0ef1f65b-2e96-4de2-98a3-22acfa34b10b,,MA,ma,ma-hir,,0ef1f65b-2e96-4de2-98a3-22acfa34b10b.png
a1839a84-33b4-4e92-924e-048df6774bf6,,NAM,nam,i-nam-din,,a1839a84-33b4-4e92-924e-048df6774bf6.png
de15d028-306e-4e3c-9fd9-7d3da5c47cb0,,THU,GÍN,GÍN,,de15d028-306e-4e3c-9fd9-7d3da5c47cb0.png
477043a9-44bd-47e0-82bf-3e39a61e49c7,,ŠÁM,ŠÁM,ŠÁM,,477043a9-44bd-47e0-82bf-3e39a61e49c7.png
ea713fc4-d8f4-4f90-9bc4-c5f792523aa1,GC 1 129,SAG,SAG,KAŠ.SAG,,ea713fc4-d8f4-4f90-9bc4-c5f792523aa1.png
0c108cb4-4ccf-4b1b-811b-bd1a1a0c08c5,GC 1 129,LÚ,LÚ,LÚ.SIMUG,,0c108cb4-4ccf-4b1b-811b-bd1a1a0c08c5.png
de65f8ba-6011-4e86-a779-714dfbf2a138,GC 1 129,IB,ib,ib-te-qu,,de65f8ba-6011-4e86-a779-714dfbf2a138.png
9fa6cb9a-3668-4bf3-86ce-c32d2f567123,GC 1 129,TE,te,ib-te-qu,,9fa6cb9a-3668-4bf3-86ce-c32d2f567123.png
e1880ebb-d576-448d-9b9b-86569add8ab8,GC 1 129,LU,lu,I.Gi-mil-lu,,e1880ebb-d576-448d-9b9b-86569add8ab8.png
bf66ad66-e48d-453d-a77a-24d18cd01f53,GC 1 129,GI,gi,gi,,bf66ad66-e48d-453d-a77a-24d18cd01f53.png
2225560f-5cc0-46d4-a2bf-347f5ceeac81,GC 1 129,ŠI,IGI,IGI-ir,,2225560f-5cc0-46d4-a2bf-347f5ceeac81.png
904d0df1-77bc-4331-8a30-004555b62634,GC 1 129,IR,ir,IGI-ir,,904d0df1-77bc-4331-8a30-004555b62634.png
b132057c-0782-47bc-a7c9-fe05463afe15,GC 1 129,IŠ,mil,I.Gi-mil-lu,,b132057c-0782-47bc-a7c9-fe05463afe15.png
d4b687c3-6d3e-47ea-8212-402ff3ede543,YOS 6 52,ŠÀ,lìb,ina lìb-bi,,d4b687c3-6d3e-47ea-8212-402ff3ede543.png
15f68fdd-e8b5-4c39-a3ea-a57ed2a97538,YOS 6 52,BI,bi,ina lìb-bi,,15f68fdd-e8b5-4c39-a3ea-a57ed2a97538.png
ce9f4de6-977a-4412-a904-822ceae2d9a1,YOS 6 52,ŠÁ,šá,ina lìb-bi šá,,ce9f4de6-977a-4412-a904-822ceae2d9a1.png
6d00cebb-374b-4db4-bbac-f85531c50802,YOS 6 52,KÙ,KÙ,KÙ.BABBAR,,6d00cebb-374b-4db4-bbac-f85531c50802.png
74efa525-a604-496f-9119-75a3d60c911c,YOS 6 52,NA,NA,MA.NA,,74efa525-a604-496f-9119-75a3d60c911c.png
a34c19b2-c2a8-4608-862d-be54da960f8f,YOS 6 52,KI,ki,a-ki-i,,a34c19b2-c2a8-4608-862d-be54da960f8f.png
4dddd1a8-3f91-4dbf-a873-70eb37fc8268,YOS 6 52,A,a,a-ki-i,,4dddd1a8-3f91-4dbf-a873-70eb37fc8268.png
8433539c-169c-44db-97bc-d43160a72ddc,YOS 6 52,I,i,a-ki-i,,8433539c-169c-44db-97bc-d43160a72ddc.png
19c8aa8b-dd68-430a-89e4-8c3cf75b433e,YOS 6 52,Ú,ú,ú-ìl-tì,,19c8aa8b-dd68-430a-89e4-8c3cf75b433e.png
aac4791d-a958-4812-b41e-67b8f0f785a4,YOS 6 52,DIM,,,,aac4791d-a958-4812-b41e-67b8f0f785a4.png
2461e1c0-3166-4353-8b06-61421cdec5ad,YOS 6 52,BIT,É,É.AN.NA,,2461e1c0-3166-4353-8b06-61421cdec5ad.png
619f66e3-f88a-4e58-9137-4edc704be8ef,YOS 6 52,LI,li,e-li-tu,signs of line below visible on excerpt,619f66e3-f88a-4e58-9137-4edc704be8ef.png
5844bea8-5faa-414e-932d-5727b9e43873,YOS 6 52,TU,tu,e-li-tu,,5844bea8-5faa-414e-932d-5727b9e43873.png
14c5c9c9-c491-4a0b-97eb-00b71957a351,YOS 6 52,MI,,,,14c5c9c9-c491-4a0b-97eb-00b71957a351.png
861b3b4c-afb6-4fdd-9447-d31dd025b3d1,YOS 6 52,SAG,reš,mé-reš-tu4,,861b3b4c-afb6-4fdd-9447-d31dd025b3d1.png
0e0a4c0b-c4fe-4852-8c62-737546cfb5bb,YOS 6 52,TUM,tu4,mé-reš-tu4,,0e0a4c0b-c4fe-4852-8c62-737546cfb5bb.png
b208855d-891d-452b-9a6d-2aebd0c9e5c5,YOS 6 52,LAM,LAM,KI.LAM,,b208855d-891d-452b-9a6d-2aebd0c9e5c5.png
d6993a63-d091-48ca-b4d8-347561abe967,YOS 6 52,BIR,bir,e-bir ÍD,GN,d6993a63-d091-48ca-b4d8-347561abe967.png
d9ef44b9-9a1b-4f41-a8ab-66d14e840721,YOS 6 52,,e,e-li-tu,,d9ef44b9-9a1b-4f41-a8ab-66d14e840721.png
3fb92570-c580-4775-bcc8-c68c2735b356,BE 10 82,BAR,BAR,ŠE.BAR,,3fb92570-c580-4775-bcc8-c68c2735b356.png
1725c662-8ab6-4af8-a026-7ab4c53c1d72,BE 10 82,KAL,dan,DUG.dan-nu,,1725c662-8ab6-4af8-a026-7ab4c53c1d72.png
5a2460c6-c45e-4e90-8444-274d69dd6862,BE 10 82,DUG,DUG,DUG.dan-nu,upper part of sign damaged,5a2460c6-c45e-4e90-8444-274d69dd6862.png
e8410466-a2ac-4fb3-90b3-83021ca7b99c,BE 10 82,SAG,SAG,KAŠ.SAG,,e8410466-a2ac-4fb3-90b3-83021ca7b99c.png
4400554c-5bf3-4e8d-8913-f11abdaa0664,BE 10 82,IS,GIŠ,GIŠ.BÁN,,4400554c-5bf3-4e8d-8913-f11abdaa0664.png
479f46bb-1f78-4ec7-84a6-573395a9b043,BE 10 82,RI,ri,gam-ri,,479f46bb-1f78-4ec7-84a6-573395a9b043.png
eb6b255d-fb43-4974-a666-751f23c8db49,BE 10 82,MUŠ,muš,I.Da-ri-ia-a-muš,PN,eb6b255d-fb43-4974-a666-751f23c8db49.png
f17b1244-d917-46cb-b9cd-2244feea390e,BE 10 82,IA,ia,I.Da-ri-ia-a-muš,PN,f17b1244-d917-46cb-b9cd-2244feea390e.png
5b47c814-63fb-43db-ba10-fbd7ea7430df,BE 10 82,ŠE,ŠE,ŠE.NUMUN,,5b47c814-63fb-43db-ba10-fbd7ea7430df.png
edacbfff-2a4e-442c-85b5-87c3619ab129,BE 10 82,BU,pu,šul-pu,,edacbfff-2a4e-442c-85b5-87c3619ab129.png
56f63154-047c-46a1-b327-15a297d96137,BE 10 82,TIK,GÚ,GÚ ÍD,,56f63154-047c-46a1-b327-15a297d96137.png
fff86a15-0c5f-4809-870f-e43b8d4ceb46,BE 10 82,AH,ah,I.Ta-ah-mi-ia,PN (part of GN: tamīrtu šá PN),fff86a15-0c5f-4809-870f-e43b8d4ceb46.png
3375f1cc-8a6e-41ae-bf11-c6777bb1f74c,BE 10 82,URU,URU,URU.Ha-am-ba-na-a-a,,3375f1cc-8a6e-41ae-bf11-c6777bb1f74c.png
bd4b6478-eae9-48f3-bcd5-81c778fcc8fc,BE 10 82,AM,am,URU.Ha-am-ba-na-a-a,,bd4b6478-eae9-48f3-bcd5-81c778fcc8fc.png
44214bff-ef68-4669-b189-9fb2056fdd13,BE 10 82,A,a,URU.Ha-am-ba-na-a-a,second 'a',44214bff-ef68-4669-b189-9fb2056fdd13.png
ed24b585-1746-4f18-bbf0-9cab0ec1ed9c,BE 10 82,DIR,ṭir,e-ṭir,,ed24b585-1746-4f18-bbf0-9cab0ec1ed9c.png
d8abca54-4acf-46b7-a231-2319ae6b8ba9,BE 10 82,Ú,ú,ú-šá-az-za-az-zu,,d8abca54-4acf-46b7-a231-2319ae6b8ba9.png
80394a60-747b-4af1-8af7-738a5c51ecf2,BE 10 82,AS,az,ú-šá-az-za-az-zu,first 'az',80394a60-747b-4af1-8af7-738a5c51ecf2.png
6c6fd9a1-5800-4e7d-a686-dcbacfaa348b,BE 10 82,ZU,zu,ú-šá-az-za-az-zu,,6c6fd9a1-5800-4e7d-a686-dcbacfaa348b.png
BRM215_MLC2115obv_0,,ŠEŠ,ÙRU,ÙRU,XXXX,BRM215_MLC2115obv_0.png
BRM215_MLC2115obv_1,,ŠÀ,lìb,lìb-bi,,BRM215_MLC2115obv_1.png
BRM215_MLC2115obv_2,,IN,in,ši-in-ze-ru-ú,,BRM215_MLC2115obv_2.png
BRM215_MLC2115obv_3,,Ú,ú,ši-in-ze-ru-ú,,BRM215_MLC2115obv_3.png
BRM215_MLC2115obv_4,,LU,lu,lu,,BRM215_MLC2115obv_4.png
BRM215_MLC2115obv_5,,ŠI,IGI,[IGI],Logogram,BRM215_MLC2115obv_5.png
BRM215_MLC2115obv_6,,TUM,tu4,An-tu4,,BRM215_MLC2115obv_6.png
BRM215_MLC2115obv_7,,US,us,ITI-us-su,,BRM215_MLC2115obv_7.png
BRM215_MLC2115obv_8,,KAL,kal,kal MU.AN.NA,Pseudo-Logogram,BRM215_MLC2115obv_8.png
BRM215_MLC2115obv_9,,NA,NA,MU.AN.NA,,BRM215_MLC2115obv_9.png
BRM215_MLC2115obv_10,,MEŠ,MEŠ,MU.MEŠ,,BRM215_MLC2115obv_10.png
BRM215_MLC2115obv_11,,DU,du,ik-kaš-ši-du,,BRM215_MLC2115obv_11.png
BRM215_MLC2115obv_12,,MA,ma,LÚ.ma-hi-ra-nu,,BRM215_MLC2115obv_12.png
BRM215_MLC2115obv_13,,RA,ra,LÚ.ma-hi-ra-nu,,BRM215_MLC2115obv_13.png
BRM215_MLC2115obv_14,,ŠÁM,ŠÁM,[ŠÁM],,BRM215_MLC2115obv_14.png
BRM215_MLC2115obv_15,,DIN,din,I.Ki-din-d.60,,BRM215_MLC2115obv_15.png
BRM215_MLC2115obv_16,,BU,bu,si-bu-ú,,BRM215_MLC2115obv_16.png
074f7922-b93b-411d-9616-ffa47aae77af,AD -132B,MA,ma,ma-diš,,074f7922-b93b-411d-9616-ffa47aae77af.png
6c2f6de5-e031-4dcc-a09b-35480c029ca9,AD -132B,DU,GUB,ina GUB,,6c2f6de5-e031-4dcc-a09b-35480c029ca9.png
aee671db-cb23-492d-999c-6080a916416f,AD -132B,MEŠ,MEŠ,LÚ.UN.MEŠ,,aee671db-cb23-492d-999c-6080a916416f.png
553bf361-4ac3-4447-8358-31b1d526eecf,AD -132B,UN,UN,LÚ.UN.MEŠ,,553bf361-4ac3-4447-8358-31b1d526eecf.png
93832962-157f-4c03-a47f-3ae9c60fcee4,AD -132B,KA,INIM,INIM,,93832962-157f-4c03-a47f-3ae9c60fcee4.png
ac56d4e7-1105-4f7a-9c85-e7f146408d03,AD -132B,GAL,GAL,GAL-a u TUR,,ac56d4e7-1105-4f7a-9c85-e7f146408d03.png
3534127b-3b03-4807-8376-f89c32f860d5,AD -132B,TUR,TUR,GAL-a u TUR,,3534127b-3b03-4807-8376-f89c32f860d5.png
f647884a-4c23-452f-b69a-9b59fb7046d1,AD -132B,UM,um,um-ma,,f647884a-4c23-452f-b69a-9b59fb7046d1.png
68999755-1f97-460f-8102-b4c4dc8d9225,AD -132B,NA,na,d.Na-na-a,2nd 'na',68999755-1f97-460f-8102-b4c4dc8d9225.png
f2c1ea1c-3a39-476b-b362-2b60ebc2d151,AD -132B,BAR,bar,bar,,f2c1ea1c-3a39-476b-b362-2b60ebc2d151.png
7ec5f06b-4803-4244-bb50-aa3049b1a30f,AD -132B,ZIB,sìp,Bar-sìp.KI,,7ec5f06b-4803-4244-bb50-aa3049b1a30f.png
6c965e1a-2144-43e9-8e71-6a75785ada9e,AD -132B,KI,KI,Bar-sìp.KI,,6c965e1a-2144-43e9-8e71-6a75785ada9e.png
47f80ec5-75fe-409e-bd0e-bd4d2134ef24,AD -132B,IR,ir,LÚ.mu-ma-'i-ir,,47f80ec5-75fe-409e-bd0e-bd4d2134ef24.png
c5c71133-d65d-4e5c-87d9-42f356f5ad24,AD -132B,KUR,KUR,KUR.URI.KI,,c5c71133-d65d-4e5c-87d9-42f356f5ad24.png
6c449a69-f134-4c94-bb87-4aff280c9725,AD -132B,MU,MU,MU-a-tì,,6c449a69-f134-4c94-bb87-4aff280c9725.png
2900d1a9-6b7f-4465-9273-040b21cbce35,AD -132B,DIM,tì,MU-a-tì,,2900d1a9-6b7f-4465-9273-040b21cbce35.png
fd568e99-2bf1-45d5-92a4-e07ca4d081ca,AD -132B,ZA,ṣa,ana tar-ṣa,,fd568e99-2bf1-45d5-92a4-e07ca4d081ca.png
2744cb29-8d4a-4b93-b15d-56fdba783dff,AD -132B,DI,de,KÁ du-de-e,,2744cb29-8d4a-4b93-b15d-56fdba783dff.png
2fa3dc20-13a0-4f84-b9c1-3fd6e75497a4,AD -132B,SAG,SAG,É.SAG.GÍL,,2fa3dc20-13a0-4f84-b9c1-3fd6e75497a4.png
2fd45659-cd07-4635-a719-f12b1e72db23,AD -132B,ŠE,še,ú-še-zi-zu-ni-šú-ma,,2fd45659-cd07-4635-a719-f12b1e72db23.png
ebfb4603-ef5f-4e1f-b944-b0b56e75d2ad,AD -132B,ZU,zu,ú-še-zi-zu-ni-šú-ma,,ebfb4603-ef5f-4e1f-b944-b0b56e75d2ad.png
ac2d002e-1099-4176-a016-f5147fb57aeb,AD -132B,ZI,zi,ú-še-zi-zu-ni-šú-ma,,ac2d002e-1099-4176-a016-f5147fb57aeb.png
21a36fb6-8e14-474e-aa1a-7c95654f7ff1,AD -132B,Ú,ú,ú-še-zi-zu-ni-šú-ma,,21a36fb6-8e14-474e-aa1a-7c95654f7ff1.png
c59e9263-3ff0-423e-9799-82a42ac7c6af,AD -132B,LU,lu,i-pu-ul-lu-ú-ma,,c59e9263-3ff0-423e-9799-82a42ac7c6af.png
5cbf5638-b58a-42a0-b7ef-14aac3eba053,AD -132B,NU,nu,ana IGI-šú-nu,,5cbf5638-b58a-42a0-b7ef-14aac3eba053.png
65d50e31-11fc-4e8b-9fc8-b5ed69f156f2,AD -132B,RI,RI,RI+ZAG,meaning unlcear,65d50e31-11fc-4e8b-9fc8-b5ed69f156f2.png
5554a170-84ab-4852-96eb-672fadd2d5ed,AD -132B,ZAG,ZAG,RI+ZAG,meaning unclear,5554a170-84ab-4852-96eb-672fadd2d5ed.png
58e1b355-54fd-4d4b-a8cf-c36556163f6a,AD -132B,KI,KI,KI-šú,,58e1b355-54fd-4d4b-a8cf-c36556163f6a.png
6b0815c1-d6ae-4876-a7d8-cc1b0261950a,AD -132B,MEŠ,MEŠ,LÚ.UN.MEŠ,,6b0815c1-d6ae-4876-a7d8-cc1b0261950a.png
c3430557-5a3c-4ad4-9bc5-e438097a6257,AD -132B,ŠI,IGI,ana IGI-šú-nu,,c3430557-5a3c-4ad4-9bc5-e438097a6257.png
264fe4da-e564-47e9-91a5-3cb70b756ec4,AD -132B,MU,mu,ih-ta-mu-ú,,264fe4da-e564-47e9-91a5-3cb70b756ec4.png
31672fea-81b4-4f09-92fb-f4965e0fd741,AD -132B,TE,te,i-te-ru-ub,,31672fea-81b4-4f09-92fb-f4965e0fd741.png
88caf932-8db0-4b2f-a6c5-bf59179d6bba,AD -132B,I,i,i-te-ru-ub,,88caf932-8db0-4b2f-a6c5-bf59179d6bba.png
d1ded94c-acaf-4b93-bea9-8390bea99ed7,AD -132B,HA,ha,ha-an-ṭiš,,d1ded94c-acaf-4b93-bea9-8390bea99ed7.png
44703969-8907-45a5-83e2-b1ac0b465a76,AD -132B,KAM,KAM,UD 11.KAM,,44703969-8907-45a5-83e2-b1ac0b465a76.png
dc3bc983-2734-41f2-a3cb-3853f6c8912f,AD -132B,AM,am,i-ha-am-mu-ú,,dc3bc983-2734-41f2-a3cb-3853f6c8912f.png
02da4634-c038-4683-a61d-7f46722b4942,AD -132B,RU,ru,i-ru-uš-šu-ú,,02da4634-c038-4683-a61d-7f46722b4942.png
203377f4-ace4-4167-9b5a-ae4181c4beef,AD -132B,ŠU,šu,i-ru-uš-šu-ú,,203377f4-ace4-4167-9b5a-ae4181c4beef.png
3ee9c6eb-5617-4009-80c1-9db66106b19e,AD -132B,Ú,ú,i-ru-uš-šu-ú,,3ee9c6eb-5617-4009-80c1-9db66106b19e.png
9db6cd91-f852-4639-b93c-360f75fc492f,AD -132B,IS,GIŠ,GIŠ-GIL.MEŠ,,9db6cd91-f852-4639-b93c-360f75fc492f.png
7ac7f2ed-10b8-441b-9ddf-d175f9fd8db8,AD -132B,BA,ba,hi-ba-ṣu,,7ac7f2ed-10b8-441b-9ddf-d175f9fd8db8.png
d67b8cc4-69b5-4ffc-8fe7-93303564270a,AD -132B,MEŠ,MEŠ,LÚ.NÍTA.MEŠ,,d67b8cc4-69b5-4ffc-8fe7-93303564270a.png
4d5508c7-4be3-4c19-8adc-0810fec2f9d8,AD -132B,SAL,MÍ,MÍ.MEŠ,,4d5508c7-4be3-4c19-8adc-0810fec2f9d8.png
